"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY"
"0003093958","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","132","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-3-1","従業者規模別（事業所数、従業者数） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","従業者規模別（事業所数、従業者数）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093959","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","312","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-3-2","従業者規模別（現金給与総額、原材料使用額等、製造品出荷額等、付加価値額、有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","従業者規模別（現金給与総額、原材料使用額等、製造品出荷額等、付加価値額、有形固定資産投資総額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093975","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","576","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-4-1","都道府県別（事業所数、従業者数） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県別（事業所数、従業者数）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093981","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","576","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-4-2","都道府県別（製造品出荷額等、付加価値額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県別（製造品出荷額等、付加価値額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093982","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","480","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-5-1","都道府県別（製造品出荷額等の都道府県別順位及び主要産業の概況） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県別（製造品出荷額等の都道府県別順位及び主要産業の概況）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003028614","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2011-03-31","0","該当なし","2400","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-1","都道府県・産業中分類別　事業所数 従業者10人以上の事業所に関する統計","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県・産業中分類別　事業所数","従業者10人以上の事業所に関する統計",""
"0003028617","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2011-03-31","0","該当なし","2400","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-2","都道府県・産業中分類別　製造品出荷額等 従業者10人以上の事業所に関する統計","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県・産業中分類別　製造品出荷額等","従業者10人以上の事業所に関する統計",""
"0003028618","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2011-03-31","0","該当なし","2400","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-3","都道府県・産業中分類別　付加価値額 従業者10人以上の事業所に関する統計","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","都道府県・産業中分類別　付加価値額","従業者10人以上の事業所に関する統計",""
"0003030834","工業統計調査 概要版 平成21年工業統計表「概要版」","年次","200901-200912","2012-12-23","0","該当なし","3420","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-1","産業別統計表（産業細分類別、従業者４人以上の事業所に関する統計表）","05","鉱工業","02","製造業","工業統計調査","概要版","平成21年工業統計表「概要版」","産業別統計表（産業細分類別、従業者４人以上の事業所に関する統計表）","",""
"0003030845","工業統計調査 概要版 平成21年工業統計表「概要版」","年次","200901-200912","2012-12-23","0","該当なし","9008","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-2","産業別統計表（産業細分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","05","鉱工業","02","製造業","工業統計調査","概要版","平成21年工業統計表「概要版」","産業別統計表（産業細分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","",""
"0003030855","工業統計調査 概要版 平成21年工業統計表「概要版」","年次","200901-200912","2012-12-23","0","該当なし","1620","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-3","従業者規模別統計表（産業中分類別、従業者４人以上の事業所に関する統計表）","05","鉱工業","02","製造業","工業統計調査","概要版","平成21年工業統計表「概要版」","従業者規模別統計表（産業中分類別、従業者４人以上の事業所に関する統計表）","",""
"0003030914","工業統計調査 概要版 平成21年工業統計表「概要版」","年次","200901-200912","2012-12-23","0","該当なし","3120","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-4","従業者規模別統計表（産業中分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","05","鉱工業","02","製造業","工業統計調査","概要版","平成21年工業統計表「概要版」","従業者規模別統計表（産業中分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","",""
