"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0001723374","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実",""
"0001723375","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料",""
"0001723376","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品",""
"0001723377","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材",""
"0001723378","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ",""
"0001723379","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます",""
"0001723380","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類",""
"0001723381","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜",""
"0001723382","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび",""
"0001723383","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦",""
"0001723384","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆",""
"0001723385","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板",""
"0001723386","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　ナチュラルチーズ","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　ナチュラルチーズ",""
"0001723387","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉",""
"0001723388","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）",""
"0001723389","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種",""
"0001723390","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １０　農林水産物の国・地域別輸入実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１０　農林水産物の国・地域別輸入実績（２０１８年金額上位２０か国）",""
"0001723391","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １１　農産物の国・地域別輸入実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１１　農産物の国・地域別輸入実績（２０１８年金額上位２０か国）",""
"0001723392","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １２　林産物の国・地域別輸入実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１２　林産物の国・地域別輸入実績（２０１８年金額上位２０か国）",""
"0001723393","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １３　水産物の国・地域別輸入実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１３　水産物の国・地域別輸入実績（２０１８年金額上位２０か国）",""
"0001723395","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １４　農林水産物輸出入概況（２０１８年品目別統計表）(1) 輸出　累計金額上位３か国","年次","201801-201812","2019-11-29","0","該当なし","1188","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１４　農林水産物輸出入概況（２０１８年品目別統計表）(1) 輸出　累計金額上位３か国",""
"0001723399","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １４　農林水産物輸出入概況（２０１８年品目別統計表）(2) 輸入　累計金額上位３か国","年次","201801-201812","2019-11-29","0","該当なし","2490","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１４　農林水産物輸出入概況（２０１８年品目別統計表）(2) 輸入　累計金額上位３か国",""
"0003352992","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １　農林水産物輸出入概況","年次","201801-201812","2019-11-29","0","該当なし","57","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１　農林水産物輸出入概況","1　(参考）総額は、鉱工業品も含めた全ての品目の総計。"
"0003352993","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (1) 輸出　輸出計","年次","201801-201812","2019-11-29","0","該当なし","792","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１４　農林水産物輸出入概況（品目別統計表） (1) 輸出　輸出計",""
"0003352994","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (2) 輸入　輸入計","年次","201801-201812","2019-11-29","0","該当なし","1660","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","１４　農林水産物輸出入概況（品目別統計表） (2) 輸入　輸入計",""
