"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0000030057","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","1020","2026-05-29","","00200521","国勢調査","00200","総務省","02503","世帯の家族類型（２０），普通世帯の親族人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），普通世帯の親族人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030058","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","1020","2026-05-29","","00200521","国勢調査","00200","総務省","02504","世帯の家族類型（２０），普通世帯の１世帯当たり親族人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），普通世帯の１世帯当たり親族人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030059","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","752","2026-05-29","","00200521","国勢調査","00200","総務省","02505","世帯の家族類型（２０），６歳未満の親族のいる世帯の数 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６歳未満の親族のいる世帯の数","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030060","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","752","2026-05-29","","00200521","国勢調査","00200","総務省","02506","世帯の家族類型（２０），６歳未満の親族のいる世帯の人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６歳未満の親族のいる世帯の人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030061","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","752","2026-05-29","","00200521","国勢調査","00200","総務省","02507","世帯の家族類型（２０），６歳未満の親族人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６歳未満の親族人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030062","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","991","2026-05-29","","00200521","国勢調査","00200","総務省","02508","世帯の家族類型（２０），１８歳未満の親族のいる世帯の数 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），１８歳未満の親族のいる世帯の数","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030063","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","991","2026-05-29","","00200521","国勢調査","00200","総務省","02509","世帯の家族類型（２０），１８歳未満の親族のいる世帯の人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），１８歳未満の親族のいる世帯の人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030064","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","991","2026-05-29","","00200521","国勢調査","00200","総務省","02510","世帯の家族類型（２０），１８歳未満の親族人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），１８歳未満の親族人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030065","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","1020","2026-05-29","","00200521","国勢調査","00200","総務省","02511","世帯の家族類型（２０），６５歳以上の親族のいる世帯の数 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６５歳以上の親族のいる世帯の数","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030066","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","1020","2026-05-29","","00200521","国勢調査","00200","総務省","02512","世帯の家族類型（２０），６５歳以上の親族のいる世帯の人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６５歳以上の親族のいる世帯の人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030067","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","1020","2026-05-29","","00200521","国勢調査","00200","総務省","02513","世帯の家族類型（２０），６５歳以上の親族人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","世帯の家族類型（２０），６５歳以上の親族人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030068","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","102","2026-05-29","","00200521","国勢調査","00200","総務省","02514","一般世帯・単独世帯（２），世帯数 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","一般世帯・単独世帯（２），世帯数","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
"0000030069","昭和55年国勢調査 第1次基本集計 全国編","-","198010","2007-10-05","0","該当なし","102","2026-05-29","","00200521","国勢調査","00200","総務省","02515","一般世帯・単独世帯（２），世帯人員 全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","02","人口・世帯","01","人口","昭和55年国勢調査","第1次基本集計","全国編","一般世帯・単独世帯（２），世帯人員","全国・市部・郡部・都道府県（４７），全域・人口集中地区の別","","","",""
