"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0000090299","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2304","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160004","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090300","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","3840","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160005","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090301","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1152","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160006","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（２Ｂ），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090302","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","16800","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01701","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－有業の夫，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－有業の夫，全国","","","",""
"0000090303","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","16100","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01702","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－有業の夫，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－有業の夫，全国","","","",""
"0000090304","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","16800","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01801","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－有業の妻，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－有業の妻，全国","","","",""
"0000090305","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","16100","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01802","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－有業の妻，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（５Ｂ），週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－有業の妻，全国","","","",""
"0000090306","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","23520","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01901","曜日（４），世帯の家族類型（７），夫の週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－夫が有業で妻が無業の世帯の妻，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（７），夫の週間就業時間・週休制度（３５），１５歳以上人口・行動の種類（２３）別総平均時間－夫が有業で妻が無業の世帯の妻，全国","","","",""
"0000090307","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","22540","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01902","曜日（４），世帯の家族類型（７），夫の週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－夫が有業で妻が無業の世帯の妻，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（７），夫の週間就業時間・週休制度（３５），行動の種類（２３），行動者平均時間－夫が有業で妻が無業の世帯の妻，全国","","","",""
"0000090308","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","288","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0200101","曜日（４），世帯の家族類型（３Ｃ），１５歳以上人口・行動の種類（２３）別総平均時間－父子・母子・単身世帯の世帯主，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），世帯の家族類型（３Ｃ），１５歳以上人口・行動の種類（２３）別総平均時間－父子・母子・単身世帯の世帯主，全国","","","",""
